Estación	Cod. Pluvio	Fecha	[mm]
Palomas	1176	17/6/2016	0.0
Palomas	1176	18/6/2016	0.0
Palomas	1176	19/6/2016	0.0
Palomas	1176	20/6/2016	0.0
Palomas	1176	21/6/2016	0.0
Palomas	1176	22/6/2016	0.0
Palomas	1176	23/6/2016	0.0
Palomas	1176	24/6/2016	0.0
Palomas	1176	25/6/2016	
Palomas	1176	26/6/2016	85.0
Palomas	1176	27/6/2016	27.0
Palomas	1176	28/6/2016	0.0
Palomas	1176	29/6/2016	0.0
Palomas	1176	30/6/2016	0.0
Palomas	1176	1/7/2016	0.0
Palomas	1176	2/7/2016	0.0
Palomas	1176	3/7/2016	0.0
Palomas	1176	4/7/2016	14.0
Palomas	1176	5/7/2016	37.0
Palomas	1176	6/7/2016	0.0
Palomas	1176	7/7/2016	0.0
Palomas	1176	8/7/2016	0.0
Palomas	1176	9/7/2016	11.0
Palomas	1176	10/7/2016	0.0
Palomas	1176	11/7/2016	2.0
Palomas	1176	12/7/2016	0.0
Palomas	1176	13/7/2016	0.0
Palomas	1176	14/7/2016	0.0
Palomas	1176	15/7/2016	0.0
Palomas	1176	16/7/2016	0.0
Palomas	1176	17/7/2016	0.0
Palomas	1176	18/7/2016	0.0
Palomas	1176	19/7/2016	0.0
Palomas	1176	20/7/2016	0.0
Palomas	1176	21/7/2016	0.0
Palomas	1176	22/7/2016	0.0
Palomas	1176	23/7/2016	0.0
Palomas	1176	24/7/2016	0.0
Palomas	1176	25/7/2016	14.0
Palomas	1176	26/7/2016	2.0
Palomas	1176	27/7/2016	0.0
Palomas	1176	28/7/2016	0.0
Palomas	1176	29/7/2016	0.0
Palomas	1176	30/7/2016	0.0
Palomas	1176	31/7/2016	0.0
Palomas	1176	1/8/2016	0.0
Palomas	1176	2/8/2016	0.0
Palomas	1176	3/8/2016	0.0
Palomas	1176	4/8/2016	0.0
Palomas	1176	5/8/2016	0.0
Palomas	1176	6/8/2016	0.0
Palomas	1176	7/8/2016	0.0
Palomas	1176	8/8/2016	0.0
Palomas	1176	9/8/2016	0.0
Palomas	1176	10/8/2016	0.0
Palomas	1176	11/8/2016	0.0
Palomas	1176	12/8/2016	0.0
Palomas	1176	13/8/2016	0.0
Palomas	1176	14/8/2016	0.0
Palomas	1176	15/8/2016	0.0
Palomas	1176	16/8/2016	20.0
Palomas	1176	17/8/2016	0.0
Palomas	1176	18/8/2016	0.0
Palomas	1176	19/8/2016	0.0
Palomas	1176	20/8/2016	0.0
Palomas	1176	21/8/2016	0.0
Palomas	1176	22/8/2016	0.0
Palomas	1176	23/8/2016	0.0
Palomas	1176	24/8/2016	0.0
Palomas	1176	25/8/2016	0.0
Palomas	1176	26/8/2016	0.0
Palomas	1176	27/8/2016	45.0
Palomas	1176	28/8/2016	1.0
Palomas	1176	29/8/2016	7.0
Palomas	1176	30/8/2016	0.0
Palomas	1176	31/8/2016	0.0
Palomas	1176	1/9/2016	3.0
Palomas	1176	2/9/2016	15.0
Palomas	1176	3/9/2016	1.0
Palomas	1176	4/9/2016	5.0
Palomas	1176	5/9/2016	4.0
Palomas	1176	6/9/2016	0.0
Palomas	1176	7/9/2016	0.0
Palomas	1176	8/9/2016	0.0
Palomas	1176	9/9/2016	0.0
Palomas	1176	10/9/2016	0.0
Palomas	1176	11/9/2016	0.0
Palomas	1176	12/9/2016	2.0
Palomas	1176	13/9/2016	0.0
Palomas	1176	14/9/2016	0.0
Palomas	1176	15/9/2016	0.0
Palomas	1176	16/9/2016	0.0
Palomas	1176	17/9/2016	0.0
Palomas	1176	18/9/2016	0.0
Palomas	1176	19/9/2016	0.0
Palomas	1176	20/9/2016	0.0
Palomas	1176	21/9/2016	0.0
Palomas	1176	22/9/2016	0.0
Palomas	1176	23/9/2016	0.0
Palomas	1176	24/9/2016	0.0
Palomas	1176	25/9/2016	0.0
Palomas	1176	26/9/2016	0.0
Palomas	1176	27/9/2016	0.0
Palomas	1176	28/9/2016	0.0
Palomas	1176	29/9/2016	0.0
Palomas	1176	30/9/2016	0.0
Palomas	1176	1/10/2016	0.0
Palomas	1176	2/10/2016	0.0
Palomas	1176	3/10/2016	0.0
Palomas	1176	4/10/2016	0.0
Palomas	1176	5/10/2016	20.0
Palomas	1176	6/10/2016	0.0
Palomas	1176	7/10/2016	0.0
Palomas	1176	8/10/2016	0.0
Palomas	1176	9/10/2016	0.0
Palomas	1176	10/10/2016	0.0
Palomas	1176	11/10/2016	0.0
Palomas	1176	12/10/2016	25.0
Palomas	1176	13/10/2016	0.0
Palomas	1176	14/10/2016	0.0
Palomas	1176	15/10/2016	114.0
Palomas	1176	16/10/2016	4.0
Palomas	1176	17/10/2016	14.0
Palomas	1176	18/10/2016	0.0
Palomas	1176	19/10/2016	11.0
Palomas	1176	20/10/2016	0.0
Palomas	1176	21/10/2016	0.0
Palomas	1176	22/10/2016	0.0
Palomas	1176	23/10/2016	0.0
Palomas	1176	24/10/2016	2.0
Palomas	1176	25/10/2016	11.0
Palomas	1176	26/10/2016	1.0
Palomas	1176	27/10/2016	0.0
Palomas	1176	28/10/2016	0.0
Palomas	1176	29/10/2016	0.0
Palomas	1176	30/10/2016	0.0
Palomas	1176	31/10/2016	0.0
Palomas	1176	1/11/2016	50.0
Palomas	1176	2/11/2016	0.0
Palomas	1176	3/11/2016	0.0
Palomas	1176	4/11/2016	0.0
Palomas	1176	5/11/2016	0.0
Palomas	1176	6/11/2016	0.0
Palomas	1176	7/11/2016	0.0
Palomas	1176	8/11/2016	0.0
Palomas	1176	9/11/2016	0.0
Palomas	1176	10/11/2016	6.0
Palomas	1176	11/11/2016	0.0
Palomas	1176	12/11/2016	0.0
Palomas	1176	13/11/2016	0.0
Palomas	1176	14/11/2016	0.0
Palomas	1176	15/11/2016	0.0
Palomas	1176	16/11/2016	
Palomas	1176	17/11/2016	0.0
Palomas	1176	18/11/2016	0.0
Palomas	1176	19/11/2016	0.0
Palomas	1176	20/11/2016	0.0
Palomas	1176	21/11/2016	0.0
Palomas	1176	22/11/2016	0.0
Palomas	1176	23/11/2016	0.0
Palomas	1176	24/11/2016	TRAZA
Palomas	1176	25/11/2016	0.0
Palomas	1176	26/11/2016	23.0
Palomas	1176	27/11/2016	9.0
Palomas	1176	28/11/2016	0.0
Palomas	1176	29/11/2016	0.0
Palomas	1176	30/11/2016	0.0
Palomas	1176	1/12/2016	0.0
Palomas	1176	2/12/2016	29.0
Palomas	1176	3/12/2016	0.0
Palomas	1176	4/12/2016	0.0
Palomas	1176	5/12/2016	0.0
Palomas	1176	6/12/2016	0.0
Palomas	1176	7/12/2016	0.0
Palomas	1176	8/12/2016	0.0
Palomas	1176	9/12/2016	0.0
Palomas	1176	10/12/2016	0.0
Palomas	1176	11/12/2016	0.0
Palomas	1176	12/12/2016	0.0
Palomas	1176	13/12/2016	5.0
Palomas	1176	14/12/2016	0.0
Palomas	1176	15/12/2016	0.0
Palomas	1176	16/12/2016	0.0
Palomas	1176	17/12/2016	0.0
Palomas	1176	18/12/2016	TRAZA
Palomas	1176	19/12/2016	0.0
Palomas	1176	20/12/2016	0.0
Palomas	1176	21/12/2016	0.0
Palomas	1176	22/12/2016	21.0
Palomas	1176	23/12/2016	14.0
Palomas	1176	24/12/2016	0.0
Palomas	1176	25/12/2016	17.0
Palomas	1176	26/12/2016	16.0
Palomas	1176	27/12/2016	4.0
Palomas	1176	28/12/2016	0.0
Palomas	1176	29/12/2016	0.0
Palomas	1176	30/12/2016	0.0
Palomas	1176	31/12/2016	0.0
Palomas	1176	1/1/2017	0.0
Palomas	1176	2/1/2017	0.0
Palomas	1176	3/1/2017	13.0
Palomas	1176	4/1/2017	14.0
Palomas	1176	5/1/2017	0.0
Palomas	1176	6/1/2017	0.0
Palomas	1176	7/1/2017	0.0
Palomas	1176	8/1/2017	TRAZA
Palomas	1176	9/1/2017	12.0
Palomas	1176	10/1/2017	0.0
Palomas	1176	11/1/2017	0.0
Palomas	1176	12/1/2017	0.0
Palomas	1176	13/1/2017	12.0
Palomas	1176	14/1/2017	
Palomas	1176	15/1/2017	20.0
Palomas	1176	16/1/2017	0.0
Palomas	1176	17/1/2017	0.0
Palomas	1176	18/1/2017	0.0
Palomas	1176	19/1/2017	0.0
Palomas	1176	20/1/2017	0.0
Palomas	1176	21/1/2017	0.0
Palomas	1176	22/1/2017	0.0
Palomas	1176	23/1/2017	0.0
Palomas	1176	24/1/2017	0.0
Palomas	1176	25/1/2017	0.0
Palomas	1176	26/1/2017	0.0
Palomas	1176	27/1/2017	0.0
Palomas	1176	28/1/2017	0.0
Palomas	1176	29/1/2017	0.0
Palomas	1176	30/1/2017	4.0
Palomas	1176	31/1/2017	5.0
Palomas	1176	1/2/2017	15.0
Palomas	1176	2/2/2017	0.0
Palomas	1176	3/2/2017	0.0
Palomas	1176	4/2/2017	33.0
Palomas	1176	5/2/2017	0.0
Palomas	1176	6/2/2017	0.0
Palomas	1176	7/2/2017	0.0
Palomas	1176	8/2/2017	0.0
Palomas	1176	9/2/2017	27.0
Palomas	1176	10/2/2017	0.0
Palomas	1176	11/2/2017	23.0
Palomas	1176	12/2/2017	5.0
Palomas	1176	13/2/2017	0.0
Palomas	1176	14/2/2017	0.0
Palomas	1176	15/2/2017	0.0
Palomas	1176	16/2/2017	
Palomas	1176	17/2/2017	0.0
Palomas	1176	18/2/2017	
Palomas	1176	19/2/2017	0.0
Palomas	1176	20/2/2017	
Palomas	1176	21/2/2017	
Palomas	1176	22/2/2017	0.0
Palomas	1176	23/2/2017	0.0
Palomas	1176	24/2/2017	0.0
Palomas	1176	25/2/2017	0.0
Palomas	1176	26/2/2017	0.0
Palomas	1176	27/2/2017	0.0
Palomas	1176	28/2/2017	
Palomas	1176	1/3/2017	0.0
Palomas	1176	2/3/2017	0.0
Palomas	1176	3/3/2017	
Palomas	1176	4/3/2017	0.0
Palomas	1176	5/3/2017	0.0
Palomas	1176	6/3/2017	0.0
Palomas	1176	7/3/2017	0.0
Palomas	1176	8/3/2017	0.0
Palomas	1176	9/3/2017	
Palomas	1176	10/3/2017	0.0
Palomas	1176	11/3/2017	
Palomas	1176	12/3/2017	0.0
Palomas	1176	13/3/2017	0.0
Palomas	1176	14/3/2017	0.0
Palomas	1176	15/3/2017	
Palomas	1176	16/3/2017	0.0
Palomas	1176	17/3/2017	0.0
Palomas	1176	18/3/2017	0.0
Palomas	1176	19/3/2017	0.0
Palomas	1176	20/3/2017	0.0
Palomas	1176	21/3/2017	0.0
Palomas	1176	22/3/2017	0.0
Palomas	1176	23/3/2017	0.0
Palomas	1176	24/3/2017	0.0
Palomas	1176	25/3/2017	0.0
Palomas	1176	26/3/2017	0.0
Palomas	1176	27/3/2017	0.0
Palomas	1176	28/3/2017	0.0
Palomas	1176	29/3/2017	0.0
Palomas	1176	30/3/2017	0.0
Palomas	1176	31/3/2017	0.0
Palomas	1176	1/4/2017	0.0
Palomas	1176	2/4/2017	0.0
Palomas	1176	3/4/2017	0.0
Palomas	1176	4/4/2017	0.5
Palomas	1176	5/4/2017	0.0
Palomas	1176	6/4/2017	0.0
Palomas	1176	7/4/2017	0.0
Palomas	1176	8/4/2017	10.0
Palomas	1176	9/4/2017	34.0
Palomas	1176	10/4/2017	9.0
Palomas	1176	11/4/2017	0.0
Palomas	1176	12/4/2017	0.0
Palomas	1176	13/4/2017	0.0
Palomas	1176	14/4/2017	0.0
Palomas	1176	15/4/2017	0.0
Palomas	1176	16/4/2017	0.0
Palomas	1176	17/4/2017	0.0
Palomas	1176	18/4/2017	
Palomas	1176	19/4/2017	14.0
Palomas	1176	20/4/2017	0.0
Palomas	1176	21/4/2017	0.0
Palomas	1176	22/4/2017	0.0
Palomas	1176	23/4/2017	0.0
Palomas	1176	24/4/2017	0.0
Palomas	1176	25/4/2017	
Palomas	1176	26/4/2017	0.0
Palomas	1176	27/4/2017	0.0
Palomas	1176	28/4/2017	0.0
Palomas	1176	29/4/2017	0.0
Palomas	1176	30/4/2017	0.0
Palomas	1176	1/5/2017	0.0
Palomas	1176	2/5/2017	0.0
Palomas	1176	3/5/2017	0.0
Palomas	1176	4/5/2017	0.0
Palomas	1176	5/5/2017	0.0
Palomas	1176	6/5/2017	0.0
Palomas	1176	7/5/2017	59.0
Palomas	1176	8/5/2017	
Palomas	1176	9/5/2017	0.0
Palomas	1176	10/5/2017	0.0
Palomas	1176	11/5/2017	6.0
Palomas	1176	12/5/2017	48.0
Palomas	1176	13/5/2017	8.0
Palomas	1176	14/5/2017	0.0
Palomas	1176	15/5/2017	0.0
Palomas	1176	16/5/2017	0.0
Palomas	1176	17/5/2017	0.0
Palomas	1176	18/5/2017	38.0
Palomas	1176	19/5/2017	6.0
Palomas	1176	20/5/2017	0.0
Palomas	1176	21/5/2017	0.0
Palomas	1176	22/5/2017	0.0
Palomas	1176	23/5/2017	6.0
Palomas	1176	24/5/2017	27.0
Palomas	1176	25/5/2017	
Palomas	1176	26/5/2017	0.0
Palomas	1176	27/5/2017	0.0
Palomas	1176	28/5/2017	10.0
Palomas	1176	29/5/2017	0.0
Palomas	1176	30/5/2017	4.0
Palomas	1176	31/5/2017	0.0
Palomas	1176	1/6/2017	0.0
Palomas	1176	2/6/2017	0.0
Palomas	1176	3/6/2017	0.0
Palomas	1176	4/6/2017	0.0
Palomas	1176	5/6/2017	0.0
Palomas	1176	6/6/2017	0.0
Palomas	1176	7/6/2017	
Palomas	1176	8/6/2017	
Palomas	1176	9/6/2017	0.0
Palomas	1176	10/6/2017	0.0
Palomas	1176	11/6/2017	0.0
Palomas	1176	12/6/2017	0.0
Palomas	1176	13/6/2017	0.0
Palomas	1176	14/6/2017	0.0
Palomas	1176	15/6/2017	0.0
Palomas	1176	16/6/2017	0.0
Palomas	1176	17/6/2017	10.0
Palomas	1176	18/6/2017	0.0
