Estación	Cod. Pluvio	Fecha	[mm]
Colonia Itapebí	1257	2/5/2017	0.0
Colonia Itapebí	1257	3/5/2017	0.0
Colonia Itapebí	1257	4/5/2017	0.0
Colonia Itapebí	1257	5/5/2017	0.0
Colonia Itapebí	1257	6/5/2017	0.0
Colonia Itapebí	1257	7/5/2017	70.0
Colonia Itapebí	1257	8/5/2017	19.0
Colonia Itapebí	1257	9/5/2017	0.0
Colonia Itapebí	1257	10/5/2017	0.0
Colonia Itapebí	1257	11/5/2017	5.0
Colonia Itapebí	1257	12/5/2017	79.0
Colonia Itapebí	1257	13/5/2017	10.0
Colonia Itapebí	1257	14/5/2017	0.0
Colonia Itapebí	1257	15/5/2017	0.0
Colonia Itapebí	1257	16/5/2017	0.0
Colonia Itapebí	1257	17/5/2017	0.0
Colonia Itapebí	1257	18/5/2017	42.0
Colonia Itapebí	1257	19/5/2017	0.0
Colonia Itapebí	1257	20/5/2017	0.0
Colonia Itapebí	1257	21/5/2017	0.0
Colonia Itapebí	1257	22/5/2017	0.0
Colonia Itapebí	1257	23/5/2017	5.0
Colonia Itapebí	1257	24/5/2017	23.0
Colonia Itapebí	1257	25/5/2017	60.0
Colonia Itapebí	1257	26/5/2017	0.0
Colonia Itapebí	1257	27/5/2017	0.0
Colonia Itapebí	1257	28/5/2017	6.0
Colonia Itapebí	1257	29/5/2017	0.0
Colonia Itapebí	1257	30/5/2017	0.0
Colonia Itapebí	1257	31/5/2017	0.0
Colonia Itapebí	1257	1/6/2017	0.0
Colonia Itapebí	1257	2/6/2017	0.0
Colonia Itapebí	1257	3/6/2017	0.0
Colonia Itapebí	1257	4/6/2017	0.0
Colonia Itapebí	1257	5/6/2017	0.0
Colonia Itapebí	1257	6/6/2017	0.0
Colonia Itapebí	1257	7/6/2017	5.0
Colonia Itapebí	1257	8/6/2017	
Colonia Itapebí	1257	9/6/2017	0.0
Colonia Itapebí	1257	10/6/2017	0.0
Colonia Itapebí	1257	11/6/2017	0.0
Colonia Itapebí	1257	12/6/2017	0.0
Colonia Itapebí	1257	13/6/2017	0.0
Colonia Itapebí	1257	14/6/2017	0.0
Colonia Itapebí	1257	15/6/2017	0.0
Colonia Itapebí	1257	16/6/2017	0.0
Colonia Itapebí	1257	17/6/2017	TRAZA
Colonia Itapebí	1257	18/6/2017	0.0
Colonia Itapebí	1257	19/6/2017	0.0
Colonia Itapebí	1257	20/6/2017	0.0
Colonia Itapebí	1257	21/6/2017	0.0
Colonia Itapebí	1257	22/6/2017	0.0
Colonia Itapebí	1257	23/6/2017	0.0
Colonia Itapebí	1257	24/6/2017	0.0
Colonia Itapebí	1257	25/6/2017	0.0
Colonia Itapebí	1257	26/6/2017	0.0
Colonia Itapebí	1257	27/6/2017	TRAZA
Colonia Itapebí	1257	28/6/2017	7.0
Colonia Itapebí	1257	29/6/2017	35.0
Colonia Itapebí	1257	30/6/2017	0.0
Colonia Itapebí	1257	1/7/2017	0.0
Colonia Itapebí	1257	2/7/2017	0.0
Colonia Itapebí	1257	3/7/2017	0.0
Colonia Itapebí	1257	4/7/2017	0.0
Colonia Itapebí	1257	5/7/2017	0.0
Colonia Itapebí	1257	6/7/2017	0.0
Colonia Itapebí	1257	7/7/2017	16.0
Colonia Itapebí	1257	8/7/2017	
Colonia Itapebí	1257	9/7/2017	0.0
Colonia Itapebí	1257	10/7/2017	5.0
Colonia Itapebí	1257	11/7/2017	6.0
Colonia Itapebí	1257	12/7/2017	0.0
Colonia Itapebí	1257	13/7/2017	0.0
Colonia Itapebí	1257	14/7/2017	0.0
Colonia Itapebí	1257	15/7/2017	6.0
Colonia Itapebí	1257	16/7/2017	0.0
Colonia Itapebí	1257	17/7/2017	0.0
