Estación	Cod. Pluvio	Fecha	[mm]
Pueblo Biassini	1232	8/1/2017	
Pueblo Biassini	1232	8/2/2017	30.0
Pueblo Biassini	1232	8/3/2017	0.0
Pueblo Biassini	1232	8/4/2017	0.0
Pueblo Biassini	1232	8/5/2017	0.0
Pueblo Biassini	1232	8/6/2017	0.0
Pueblo Biassini	1232	8/7/2017	30.0
Pueblo Biassini	1232	8/8/2017	0.0
Pueblo Biassini	1232	8/9/2017	0.0
Pueblo Biassini	1232	8/10/2017	46.0
Pueblo Biassini	1232	8/11/2017	72.0
Pueblo Biassini	1232	8/12/2017	0.0
Pueblo Biassini	1232	8/13/2017	0.0
Pueblo Biassini	1232	8/14/2017	0.0
Pueblo Biassini	1232	8/15/2017	0.0
Pueblo Biassini	1232	8/16/2017	0.0
Pueblo Biassini	1232	8/17/2017	0.0
Pueblo Biassini	1232	8/18/2017	0.0
Pueblo Biassini	1232	8/19/2017	TRAZA
Pueblo Biassini	1232	8/20/2017	0.0
Pueblo Biassini	1232	8/21/2017	0.0
Pueblo Biassini	1232	8/22/2017	0.0
Pueblo Biassini	1232	8/23/2017	0.0
Pueblo Biassini	1232	8/24/2017	0.0
Pueblo Biassini	1232	8/25/2017	20.0
Pueblo Biassini	1232	8/26/2017	19.0
Pueblo Biassini	1232	8/27/2017	0.0
Pueblo Biassini	1232	8/28/2017	17.0
Pueblo Biassini	1232	8/29/2017	0.0
Pueblo Biassini	1232	8/30/2017	0.0
Pueblo Biassini	1232	8/31/2017	0.0
Pueblo Biassini	1232	9/1/2017	0.0
Pueblo Biassini	1232	9/2/2017	0.0
Pueblo Biassini	1232	9/3/2017	0.0
Pueblo Biassini	1232	9/4/2017	20.0
Pueblo Biassini	1232	9/5/2017	0.0
Pueblo Biassini	1232	9/6/2017	0.0
Pueblo Biassini	1232	9/7/2017	8.0
Pueblo Biassini	1232	9/8/2017	40.0
Pueblo Biassini	1232	9/9/2017	
Pueblo Biassini	1232	9/10/2017	20.0
Pueblo Biassini	1232	9/11/2017	0.0
Pueblo Biassini	1232	9/12/2017	
Pueblo Biassini	1232	9/13/2017	45.0
Pueblo Biassini	1232	9/14/2017	0.0
Pueblo Biassini	1232	9/15/2017	0.0
Pueblo Biassini	1232	9/16/2017	0.0
Pueblo Biassini	1232	9/17/2017	0.0
Pueblo Biassini	1232	9/18/2017	0.0
Pueblo Biassini	1232	9/19/2017	0.0
Pueblo Biassini	1232	9/20/2017	0.0
Pueblo Biassini	1232	9/21/2017	
Pueblo Biassini	1232	9/22/2017	0.0
Pueblo Biassini	1232	9/23/2017	0.0
Pueblo Biassini	1232	9/24/2017	0.0
Pueblo Biassini	1232	9/25/2017	0.0
Pueblo Biassini	1232	9/26/2017	50.0
Pueblo Biassini	1232	9/27/2017	0.0
Pueblo Biassini	1232	9/28/2017	0.0
Pueblo Biassini	1232	9/29/2017	0.0
Pueblo Biassini	1232	9/30/2017	0.0
Pueblo Biassini	1232	10/1/2017	30.0
Pueblo Biassini	1232	10/2/2017	0.0
Pueblo Biassini	1232	10/3/2017	0.0
Pueblo Biassini	1232	10/4/2017	0.0
Pueblo Biassini	1232	10/5/2017	0.0
Pueblo Biassini	1232	10/6/2017	0.0
Pueblo Biassini	1232	10/7/2017	0.0
Pueblo Biassini	1232	10/8/2017	11.0
Pueblo Biassini	1232	10/9/2017	0.0
Pueblo Biassini	1232	10/10/2017	3.0
Pueblo Biassini	1232	10/11/2017	6.0
Pueblo Biassini	1232	10/12/2017	6.0
Pueblo Biassini	1232	10/13/2017	0.0
Pueblo Biassini	1232	10/14/2017	0.0
Pueblo Biassini	1232	10/15/2017	0.0
Pueblo Biassini	1232	10/16/2017	0.0
Pueblo Biassini	1232	10/17/2017	35.0
Pueblo Biassini	1232	10/18/2017	51.0
Pueblo Biassini	1232	10/19/2017	0.0
Pueblo Biassini	1232	10/20/2017	8.0
Pueblo Biassini	1232	10/21/2017	0.0
Pueblo Biassini	1232	10/22/2017	0.0
Pueblo Biassini	1232	10/23/2017	0.0
Pueblo Biassini	1232	10/24/2017	0.0
Pueblo Biassini	1232	10/25/2017	0.0
Pueblo Biassini	1232	10/26/2017	0.0
Pueblo Biassini	1232	10/27/2017	0.0
Pueblo Biassini	1232	10/28/2017	0.0
Pueblo Biassini	1232	10/29/2017	0.0
Pueblo Biassini	1232	10/30/2017	0.0
Pueblo Biassini	1232	10/31/2017	0.0
Pueblo Biassini	1232	11/1/2017	0.0
Pueblo Biassini	1232	11/2/2017	
Pueblo Biassini	1232	11/3/2017	0.0
Pueblo Biassini	1232	11/4/2017	0.0
Pueblo Biassini	1232	11/5/2017	0.0
Pueblo Biassini	1232	11/6/2017	0.0
Pueblo Biassini	1232	11/7/2017	0.0
Pueblo Biassini	1232	11/8/2017	0.0
Pueblo Biassini	1232	11/9/2017	0.0
Pueblo Biassini	1232	11/10/2017	0.0
Pueblo Biassini	1232	11/11/2017	0.0
Pueblo Biassini	1232	11/12/2017	0.0
Pueblo Biassini	1232	11/13/2017	0.0
Pueblo Biassini	1232	11/14/2017	0.0
Pueblo Biassini	1232	11/15/2017	
Pueblo Biassini	1232	11/16/2017	
Pueblo Biassini	1232	11/17/2017	0.0
Pueblo Biassini	1232	11/18/2017	0.0
Pueblo Biassini	1232	11/19/2017	0.0
Pueblo Biassini	1232	11/20/2017	0.0
Pueblo Biassini	1232	11/21/2017	0.0
Pueblo Biassini	1232	11/22/2017	0.0
Pueblo Biassini	1232	11/23/2017	0.0
Pueblo Biassini	1232	11/24/2017	
Pueblo Biassini	1232	11/25/2017	0.0
Pueblo Biassini	1232	11/26/2017	0.0
Pueblo Biassini	1232	11/27/2017	0.0
Pueblo Biassini	1232	11/28/2017	0.0
Pueblo Biassini	1232	11/29/2017	0.0
Pueblo Biassini	1232	11/30/2017	0.0
Pueblo Biassini	1232	12/1/2017	0.0
Pueblo Biassini	1232	12/2/2017	
Pueblo Biassini	1232	12/3/2017	0.0
Pueblo Biassini	1232	12/4/2017	0.0
Pueblo Biassini	1232	12/5/2017	0.0
Pueblo Biassini	1232	12/6/2017	0.0
Pueblo Biassini	1232	12/7/2017	0.0
Pueblo Biassini	1232	12/8/2017	0.0
Pueblo Biassini	1232	12/9/2017	0.0
Pueblo Biassini	1232	12/10/2017	0.0
Pueblo Biassini	1232	12/11/2017	0.0
Pueblo Biassini	1232	12/12/2017	0.0
Pueblo Biassini	1232	12/13/2017	
Pueblo Biassini	1232	12/14/2017	0.0
Pueblo Biassini	1232	12/15/2017	0.0
Pueblo Biassini	1232	12/16/2017	25.0
Pueblo Biassini	1232	12/17/2017	0.0
Pueblo Biassini	1232	12/18/2017	0.0
Pueblo Biassini	1232	12/19/2017	0.0
Pueblo Biassini	1232	12/20/2017	0.0
Pueblo Biassini	1232	12/21/2017	0.0
Pueblo Biassini	1232	12/22/2017	
Pueblo Biassini	1232	12/23/2017	0.0
Pueblo Biassini	1232	12/24/2017	0.0
Pueblo Biassini	1232	12/25/2017	0.0
Pueblo Biassini	1232	12/26/2017	0.0
Pueblo Biassini	1232	12/27/2017	0.0
Pueblo Biassini	1232	12/28/2017	7.0
Pueblo Biassini	1232	12/29/2017	0.0
Pueblo Biassini	1232	12/30/2017	0.0
Pueblo Biassini	1232	12/31/2017	
Pueblo Biassini	1232	1/1/2018	0.0
Pueblo Biassini	1232	1/2/2018	0.0
Pueblo Biassini	1232	1/3/2018	0.0
Pueblo Biassini	1232	1/4/2018	0.0
Pueblo Biassini	1232	1/5/2018	2.0
Pueblo Biassini	1232	1/6/2018	0.0
Pueblo Biassini	1232	1/7/2018	0.0
Pueblo Biassini	1232	1/8/2018	0.0
Pueblo Biassini	1232	1/9/2018	0.0
Pueblo Biassini	1232	1/10/2018	0.0
Pueblo Biassini	1232	1/11/2018	0.0
Pueblo Biassini	1232	1/12/2018	15.0
Pueblo Biassini	1232	1/13/2018	
Pueblo Biassini	1232	1/14/2018	12.0
Pueblo Biassini	1232	1/15/2018	0.0
Pueblo Biassini	1232	1/16/2018	0.0
Pueblo Biassini	1232	1/17/2018	0.0
Pueblo Biassini	1232	1/18/2018	0.0
Pueblo Biassini	1232	1/19/2018	0.0
Pueblo Biassini	1232	1/20/2018	0.0
Pueblo Biassini	1232	1/21/2018	0.0
Pueblo Biassini	1232	1/22/2018	0.0
Pueblo Biassini	1232	1/23/2018	0.0
Pueblo Biassini	1232	1/24/2018	0.0
Pueblo Biassini	1232	1/25/2018	0.0
Pueblo Biassini	1232	1/26/2018	0.0
Pueblo Biassini	1232	1/27/2018	
Pueblo Biassini	1232	1/28/2018	0.0
Pueblo Biassini	1232	1/29/2018	0.0
Pueblo Biassini	1232	1/30/2018	0.0
Pueblo Biassini	1232	1/31/2018	0.0
Pueblo Biassini	1232	2/1/2018	0.0
Pueblo Biassini	1232	2/2/2018	0.0
Pueblo Biassini	1232	2/3/2018	0.0
Pueblo Biassini	1232	2/4/2018	0.0
Pueblo Biassini	1232	2/5/2018	0.0
Pueblo Biassini	1232	2/6/2018	0.0
Pueblo Biassini	1232	2/7/2018	0.0
Pueblo Biassini	1232	2/8/2018	0.0
Pueblo Biassini	1232	2/9/2018	12.0
Pueblo Biassini	1232	2/10/2018	0.0
Pueblo Biassini	1232	2/11/2018	12.0
Pueblo Biassini	1232	2/12/2018	0.0
Pueblo Biassini	1232	2/13/2018	0.0
Pueblo Biassini	1232	2/14/2018	0.0
Pueblo Biassini	1232	2/15/2018	0.0
Pueblo Biassini	1232	2/16/2018	0.0
Pueblo Biassini	1232	2/17/2018	0.0
Pueblo Biassini	1232	2/18/2018	0.0
Pueblo Biassini	1232	2/19/2018	
Pueblo Biassini	1232	2/20/2018	0.0
Pueblo Biassini	1232	2/21/2018	0.0
Pueblo Biassini	1232	2/22/2018	0.0
Pueblo Biassini	1232	2/23/2018	0.0
Pueblo Biassini	1232	2/24/2018	0.0
Pueblo Biassini	1232	2/25/2018	0.0
Pueblo Biassini	1232	2/26/2018	0.0
Pueblo Biassini	1232	2/27/2018	0.0
Pueblo Biassini	1232	2/28/2018	0.0
Pueblo Biassini	1232	3/1/2018	0.0
Pueblo Biassini	1232	3/2/2018	28.0
Pueblo Biassini	1232	3/3/2018	
Pueblo Biassini	1232	3/4/2018	0.0
Pueblo Biassini	1232	3/5/2018	0.0
Pueblo Biassini	1232	3/6/2018	0.0
Pueblo Biassini	1232	3/7/2018	0.0
Pueblo Biassini	1232	3/8/2018	0.0
Pueblo Biassini	1232	3/9/2018	0.0
Pueblo Biassini	1232	3/10/2018	0.0
Pueblo Biassini	1232	3/11/2018	9.0
Pueblo Biassini	1232	3/12/2018	
Pueblo Biassini	1232	3/13/2018	0.0
Pueblo Biassini	1232	3/14/2018	25.0
Pueblo Biassini	1232	3/15/2018	0.0
Pueblo Biassini	1232	3/16/2018	0.0
Pueblo Biassini	1232	3/17/2018	0.0
Pueblo Biassini	1232	3/18/2018	0.0
Pueblo Biassini	1232	3/19/2018	0.0
Pueblo Biassini	1232	3/20/2018	0.0
Pueblo Biassini	1232	3/21/2018	0.0
Pueblo Biassini	1232	3/22/2018	0.0
Pueblo Biassini	1232	3/23/2018	45.0
Pueblo Biassini	1232	3/24/2018	
Pueblo Biassini	1232	3/25/2018	0.0
Pueblo Biassini	1232	3/26/2018	0.0
Pueblo Biassini	1232	3/27/2018	0.0
Pueblo Biassini	1232	3/28/2018	0.0
Pueblo Biassini	1232	3/29/2018	0.0
Pueblo Biassini	1232	3/30/2018	0.0
Pueblo Biassini	1232	3/31/2018	0.0
Pueblo Biassini	1232	4/1/2018	0.0
Pueblo Biassini	1232	4/2/2018	0.0
Pueblo Biassini	1232	4/3/2018	0.0
Pueblo Biassini	1232	4/4/2018	0.0
Pueblo Biassini	1232	4/5/2018	0.0
Pueblo Biassini	1232	4/6/2018	0.0
Pueblo Biassini	1232	4/7/2018	0.0
Pueblo Biassini	1232	4/8/2018	0.0
Pueblo Biassini	1232	4/9/2018	0.0
Pueblo Biassini	1232	4/10/2018	0.0
Pueblo Biassini	1232	4/11/2018	0.0
Pueblo Biassini	1232	4/12/2018	
Pueblo Biassini	1232	4/13/2018	0.0
Pueblo Biassini	1232	4/14/2018	0.0
Pueblo Biassini	1232	4/15/2018	0.0
Pueblo Biassini	1232	4/16/2018	0.0
Pueblo Biassini	1232	4/17/2018	0.0
Pueblo Biassini	1232	4/18/2018	0.0
Pueblo Biassini	1232	4/19/2018	0.0
Pueblo Biassini	1232	4/20/2018	0.0
Pueblo Biassini	1232	4/21/2018	0.0
Pueblo Biassini	1232	4/22/2018	31.0
Pueblo Biassini	1232	4/23/2018	0.0
Pueblo Biassini	1232	4/24/2018	0.0
Pueblo Biassini	1232	4/25/2018	0.0
Pueblo Biassini	1232	4/26/2018	0.0
Pueblo Biassini	1232	4/27/2018	0.0
Pueblo Biassini	1232	4/28/2018	0.0
Pueblo Biassini	1232	4/29/2018	25.0
Pueblo Biassini	1232	4/30/2018	
Pueblo Biassini	1232	5/1/2018	18.0
Pueblo Biassini	1232	5/2/2018	75.0
Pueblo Biassini	1232	5/3/2018	5.0
Pueblo Biassini	1232	5/4/2018	6.0
Pueblo Biassini	1232	5/5/2018	0.0
Pueblo Biassini	1232	5/6/2018	0.0
Pueblo Biassini	1232	5/7/2018	0.0
Pueblo Biassini	1232	5/8/2018	62.0
Pueblo Biassini	1232	5/9/2018	35.0
Pueblo Biassini	1232	5/10/2018	28.0
Pueblo Biassini	1232	5/11/2018	0.0
Pueblo Biassini	1232	5/12/2018	0.0
Pueblo Biassini	1232	5/13/2018	0.0
Pueblo Biassini	1232	5/14/2018	0.0
Pueblo Biassini	1232	5/15/2018	0.0
Pueblo Biassini	1232	5/16/2018	0.0
Pueblo Biassini	1232	5/17/2018	0.0
Pueblo Biassini	1232	5/18/2018	0.0
Pueblo Biassini	1232	5/19/2018	0.0
Pueblo Biassini	1232	5/20/2018	0.0
Pueblo Biassini	1232	5/21/2018	0.0
Pueblo Biassini	1232	5/22/2018	0.0
Pueblo Biassini	1232	5/23/2018	0.0
Pueblo Biassini	1232	5/24/2018	0.0
Pueblo Biassini	1232	5/25/2018	0.0
Pueblo Biassini	1232	5/26/2018	0.0
Pueblo Biassini	1232	5/27/2018	0.0
Pueblo Biassini	1232	5/28/2018	0.0
Pueblo Biassini	1232	5/29/2018	0.0
Pueblo Biassini	1232	5/30/2018	64.0
Pueblo Biassini	1232	5/31/2018	6.0
Pueblo Biassini	1232	6/1/2018	0.0
Pueblo Biassini	1232	6/2/2018	0.0
Pueblo Biassini	1232	6/3/2018	0.0
Pueblo Biassini	1232	6/4/2018	0.0
Pueblo Biassini	1232	6/5/2018	0.0
Pueblo Biassini	1232	6/6/2018	0.0
Pueblo Biassini	1232	6/7/2018	0.0
Pueblo Biassini	1232	6/8/2018	0.0
Pueblo Biassini	1232	6/9/2018	0.0
Pueblo Biassini	1232	6/10/2018	0.0
Pueblo Biassini	1232	6/11/2018	15.0
Pueblo Biassini	1232	6/12/2018	0.0
Pueblo Biassini	1232	6/13/2018	0.0
Pueblo Biassini	1232	6/14/2018	0.0
Pueblo Biassini	1232	6/15/2018	0.0
Pueblo Biassini	1232	6/16/2018	0.0
Pueblo Biassini	1232	6/17/2018	0.0
Pueblo Biassini	1232	6/18/2018	0.0
Pueblo Biassini	1232	6/19/2018	0.0
Pueblo Biassini	1232	6/20/2018	0.0
Pueblo Biassini	1232	6/21/2018	0.0
Pueblo Biassini	1232	6/22/2018	0.0
Pueblo Biassini	1232	6/23/2018	0.0
Pueblo Biassini	1232	6/24/2018	0.0
Pueblo Biassini	1232	6/25/2018	0.0
Pueblo Biassini	1232	6/26/2018	0.0
Pueblo Biassini	1232	6/27/2018	0.0
Pueblo Biassini	1232	6/28/2018	0.0
Pueblo Biassini	1232	6/29/2018	3.0
Pueblo Biassini	1232	6/30/2018	0.0
Pueblo Biassini	1232	7/1/2018	37.0
Pueblo Biassini	1232	7/2/2018	0.0
Pueblo Biassini	1232	7/3/2018	0.0
Pueblo Biassini	1232	7/4/2018	0.0
Pueblo Biassini	1232	7/5/2018	0.0
Pueblo Biassini	1232	7/6/2018	9.0
Pueblo Biassini	1232	7/7/2018	0.0
Pueblo Biassini	1232	7/8/2018	0.0
Pueblo Biassini	1232	7/9/2018	0.0
Pueblo Biassini	1232	7/10/2018	0.0
Pueblo Biassini	1232	7/11/2018	0.0
Pueblo Biassini	1232	7/12/2018	0.0
Pueblo Biassini	1232	7/13/2018	0.0
Pueblo Biassini	1232	7/14/2018	0.0
Pueblo Biassini	1232	7/15/2018	0.0
Pueblo Biassini	1232	7/16/2018	0.0
Pueblo Biassini	1232	7/17/2018	
Pueblo Biassini	1232	7/18/2018	7.0
Pueblo Biassini	1232	7/19/2018	56.0
Pueblo Biassini	1232	7/20/2018	0.0
Pueblo Biassini	1232	7/21/2018	0.0
Pueblo Biassini	1232	7/22/2018	0.0
Pueblo Biassini	1232	7/23/2018	0.0
Pueblo Biassini	1232	7/24/2018	0.0
Pueblo Biassini	1232	7/25/2018	18.0
Pueblo Biassini	1232	7/26/2018	0.0
Pueblo Biassini	1232	7/27/2018	0.0
Pueblo Biassini	1232	7/28/2018	0.0
Pueblo Biassini	1232	7/29/2018	0.0
Pueblo Biassini	1232	7/30/2018	0.0
Pueblo Biassini	1232	7/31/2018	0.0
Pueblo Biassini	1232	8/1/2018	0.0
Pueblo Biassini	1232	8/2/2018	0.0
Pueblo Biassini	1232	8/3/2018	0.0
Pueblo Biassini	1232	8/4/2018	0.0
Pueblo Biassini	1232	8/5/2018	0.0
Pueblo Biassini	1232	8/6/2018	0.0
Pueblo Biassini	1232	8/7/2018	0.0
Pueblo Biassini	1232	8/8/2018	4.0
Pueblo Biassini	1232	8/9/2018	0.0
Pueblo Biassini	1232	8/10/2018	0.0
Pueblo Biassini	1232	8/11/2018	0.0
Pueblo Biassini	1232	8/12/2018	0.0
Pueblo Biassini	1232	8/13/2018	TRAZA
Pueblo Biassini	1232	8/14/2018	0.0
Pueblo Biassini	1232	8/15/2018	0.0
Pueblo Biassini	1232	8/16/2018	0.0
Pueblo Biassini	1232	8/17/2018	0.0
Pueblo Biassini	1232	8/18/2018	7.0
Pueblo Biassini	1232	8/19/2018	24.0
Pueblo Biassini	1232	8/20/2018	0.0
Pueblo Biassini	1232	8/21/2018	0.0
Pueblo Biassini	1232	8/22/2018	0.0
Pueblo Biassini	1232	8/23/2018	0.0
Pueblo Biassini	1232	8/24/2018	0.0
Pueblo Biassini	1232	8/25/2018	0.0
Pueblo Biassini	1232	8/26/2018	0.0
Pueblo Biassini	1232	8/27/2018	0.0
Pueblo Biassini	1232	8/28/2018	0.0
Pueblo Biassini	1232	8/29/2018	43.0
Pueblo Biassini	1232	8/30/2018	33.0
Pueblo Biassini	1232	8/31/2018	10.0
Pueblo Biassini	1232	9/1/2018	10.0
Pueblo Biassini	1232	9/2/2018	5.0
Pueblo Biassini	1232	9/3/2018	0.0
Pueblo Biassini	1232	9/4/2018	0.0
Pueblo Biassini	1232	9/5/2018	0.0
Pueblo Biassini	1232	9/6/2018	0.0
Pueblo Biassini	1232	9/7/2018	0.0
Pueblo Biassini	1232	9/8/2018	0.0
Pueblo Biassini	1232	9/9/2018	0.0
Pueblo Biassini	1232	9/10/2018	0.0
Pueblo Biassini	1232	9/11/2018	0.0
Pueblo Biassini	1232	9/12/2018	0.0
Pueblo Biassini	1232	9/13/2018	0.0
Pueblo Biassini	1232	9/14/2018	
Pueblo Biassini	1232	9/15/2018	0.0
Pueblo Biassini	1232	9/16/2018	0.0
Pueblo Biassini	1232	9/17/2018	0.0
Pueblo Biassini	1232	9/18/2018	0.0
Pueblo Biassini	1232	9/19/2018	0.0
Pueblo Biassini	1232	9/20/2018	0.0
Pueblo Biassini	1232	9/21/2018	0.0
Pueblo Biassini	1232	9/22/2018	0.0
Pueblo Biassini	1232	9/23/2018	9.0
Pueblo Biassini	1232	9/24/2018	0.0
Pueblo Biassini	1232	9/25/2018	0.0
Pueblo Biassini	1232	9/26/2018	0.0
Pueblo Biassini	1232	9/27/2018	0.0
Pueblo Biassini	1232	9/28/2018	0.0
Pueblo Biassini	1232	9/29/2018	55.0
Pueblo Biassini	1232	9/30/2018	16.0
Pueblo Biassini	1232	10/1/2018	29.0
Pueblo Biassini	1232	10/2/2018	0.0
Pueblo Biassini	1232	10/3/2018	0.0
Pueblo Biassini	1232	10/4/2018	0.0
Pueblo Biassini	1232	10/5/2018	0.0
Pueblo Biassini	1232	10/6/2018	0.0
Pueblo Biassini	1232	10/7/2018	0.0
Pueblo Biassini	1232	10/8/2018	0.0
Pueblo Biassini	1232	10/9/2018	9.0
Pueblo Biassini	1232	10/10/2018	0.0
Pueblo Biassini	1232	10/11/2018	10.0
Pueblo Biassini	1232	10/12/2018	23.0
Pueblo Biassini	1232	10/13/2018	0.0
Pueblo Biassini	1232	10/14/2018	0.0
Pueblo Biassini	1232	10/15/2018	0.0
Pueblo Biassini	1232	10/16/2018	0.0
Pueblo Biassini	1232	10/17/2018	0.0
Pueblo Biassini	1232	10/18/2018	0.0
Pueblo Biassini	1232	10/19/2018	0.0
Pueblo Biassini	1232	10/20/2018	0.0
Pueblo Biassini	1232	10/21/2018	0.0
Pueblo Biassini	1232	10/22/2018	0.0
Pueblo Biassini	1232	10/23/2018	0.0
Pueblo Biassini	1232	10/24/2018	0.0
Pueblo Biassini	1232	10/25/2018	0.0
Pueblo Biassini	1232	10/26/2018	0.0
Pueblo Biassini	1232	10/27/2018	0.0
Pueblo Biassini	1232	10/28/2018	0.0
Pueblo Biassini	1232	10/29/2018	0.0
Pueblo Biassini	1232	10/30/2018	0.0
Pueblo Biassini	1232	10/31/2018	0.0
Pueblo Biassini	1232	11/1/2018	0.0
Pueblo Biassini	1232	11/2/2018	TRAZA
Pueblo Biassini	1232	11/3/2018	0.0
Pueblo Biassini	1232	11/4/2018	0.0
Pueblo Biassini	1232	11/5/2018	0.0
Pueblo Biassini	1232	11/6/2018	0.0
Pueblo Biassini	1232	11/7/2018	0.0
Pueblo Biassini	1232	11/8/2018	0.0
Pueblo Biassini	1232	11/9/2018	0.0
Pueblo Biassini	1232	11/10/2018	0.0
Pueblo Biassini	1232	11/11/2018	0.0
Pueblo Biassini	1232	11/12/2018	65.0
Pueblo Biassini	1232	11/13/2018	14.0
Pueblo Biassini	1232	11/14/2018	0.0
Pueblo Biassini	1232	11/15/2018	0.0
Pueblo Biassini	1232	11/16/2018	0.0
Pueblo Biassini	1232	11/17/2018	42.0
Pueblo Biassini	1232	11/18/2018	0.0
Pueblo Biassini	1232	11/19/2018	0.0
Pueblo Biassini	1232	11/20/2018	0.0
Pueblo Biassini	1232	11/21/2018	0.0
Pueblo Biassini	1232	11/22/2018	7.0
Pueblo Biassini	1232	11/23/2018	8.0
Pueblo Biassini	1232	11/24/2018	0.0
Pueblo Biassini	1232	11/25/2018	0.0
Pueblo Biassini	1232	11/26/2018	0.0
Pueblo Biassini	1232	11/27/2018	7.0
Pueblo Biassini	1232	11/28/2018	0.0
Pueblo Biassini	1232	11/29/2018	0.0
Pueblo Biassini	1232	11/30/2018	0.0
Pueblo Biassini	1232	12/1/2018	0.0
Pueblo Biassini	1232	12/2/2018	0.0
Pueblo Biassini	1232	12/3/2018	0.0
Pueblo Biassini	1232	12/4/2018	0.0
Pueblo Biassini	1232	12/5/2018	1.0
Pueblo Biassini	1232	12/6/2018	0.0
Pueblo Biassini	1232	12/7/2018	0.0
Pueblo Biassini	1232	12/8/2018	0.0
Pueblo Biassini	1232	12/9/2018	0.0
Pueblo Biassini	1232	12/10/2018	0.0
Pueblo Biassini	1232	12/11/2018	37.0
Pueblo Biassini	1232	12/12/2018	0.0
Pueblo Biassini	1232	12/13/2018	
Pueblo Biassini	1232	12/14/2018	60.0
Pueblo Biassini	1232	12/15/2018	0.0
Pueblo Biassini	1232	12/16/2018	0.0
Pueblo Biassini	1232	12/17/2018	73.0
Pueblo Biassini	1232	12/18/2018	0.0
Pueblo Biassini	1232	12/19/2018	4.5
Pueblo Biassini	1232	12/20/2018	50.0
Pueblo Biassini	1232	12/21/2018	0.0
Pueblo Biassini	1232	12/22/2018	0.0
Pueblo Biassini	1232	12/23/2018	0.0
Pueblo Biassini	1232	12/24/2018	0.0
Pueblo Biassini	1232	12/25/2018	0.0
Pueblo Biassini	1232	12/26/2018	0.0
Pueblo Biassini	1232	12/27/2018	0.0
Pueblo Biassini	1232	12/28/2018	0.0
Pueblo Biassini	1232	12/29/2018	0.0
Pueblo Biassini	1232	12/30/2018	0.0
Pueblo Biassini	1232	12/31/2018	0.0
Pueblo Biassini	1232	1/1/2019	42.0
Pueblo Biassini	1232	1/2/2019	
Pueblo Biassini	1232	1/3/2019	0.0
Pueblo Biassini	1232	1/4/2019	0.0
Pueblo Biassini	1232	1/5/2019	0.0
Pueblo Biassini	1232	1/6/2019	60.0
Pueblo Biassini	1232	1/7/2019	0.0
Pueblo Biassini	1232	1/8/2019	5.0
Pueblo Biassini	1232	1/9/2019	35.0
Pueblo Biassini	1232	1/10/2019	0.0
Pueblo Biassini	1232	1/11/2019	3.0
Pueblo Biassini	1232	1/12/2019	0.0
Pueblo Biassini	1232	1/13/2019	44.0
Pueblo Biassini	1232	1/14/2019	0.0
Pueblo Biassini	1232	1/15/2019	15.0
Pueblo Biassini	1232	1/16/2019	5.0
Pueblo Biassini	1232	1/17/2019	73.0
Pueblo Biassini	1232	1/18/2019	1.0
Pueblo Biassini	1232	1/19/2019	0.0
Pueblo Biassini	1232	1/20/2019	0.0
Pueblo Biassini	1232	1/21/2019	0.0
Pueblo Biassini	1232	1/22/2019	0.0
Pueblo Biassini	1232	1/23/2019	38.0
Pueblo Biassini	1232	1/24/2019	0.0
Pueblo Biassini	1232	1/25/2019	0.0
Pueblo Biassini	1232	1/26/2019	0.0
Pueblo Biassini	1232	1/27/2019	0.0
Pueblo Biassini	1232	1/28/2019	0.0
Pueblo Biassini	1232	1/29/2019	0.0
Pueblo Biassini	1232	1/30/2019	85.0
Pueblo Biassini	1232	1/31/2019	30.0
Pueblo Biassini	1232	2/1/2019	30.0
Pueblo Biassini	1232	2/2/2019	0.0
Pueblo Biassini	1232	2/3/2019	0.0
Pueblo Biassini	1232	2/4/2019	0.0
Pueblo Biassini	1232	2/5/2019	0.0
Pueblo Biassini	1232	2/6/2019	0.0
Pueblo Biassini	1232	2/7/2019	0.0
Pueblo Biassini	1232	2/8/2019	0.0
Pueblo Biassini	1232	2/9/2019	0.0
Pueblo Biassini	1232	2/10/2019	0.0
Pueblo Biassini	1232	2/11/2019	6.0
Pueblo Biassini	1232	2/12/2019	0.0
Pueblo Biassini	1232	2/13/2019	0.0
Pueblo Biassini	1232	2/14/2019	0.0
Pueblo Biassini	1232	2/15/2019	0.0
Pueblo Biassini	1232	2/16/2019	0.0
Pueblo Biassini	1232	2/17/2019	0.0
Pueblo Biassini	1232	2/18/2019	0.0
Pueblo Biassini	1232	2/19/2019	0.0
Pueblo Biassini	1232	2/20/2019	0.0
Pueblo Biassini	1232	2/21/2019	0.0
Pueblo Biassini	1232	2/22/2019	0.0
Pueblo Biassini	1232	2/23/2019	26.0
Pueblo Biassini	1232	2/24/2019	9.0
Pueblo Biassini	1232	2/25/2019	0.0
Pueblo Biassini	1232	2/26/2019	0.0
Pueblo Biassini	1232	2/27/2019	0.0
Pueblo Biassini	1232	2/28/2019	0.0
