FECHA,Temp prom,TEMP.min,TEMP.MAX,Humedad  Max,Humedad min,mm,Int. Max mm/hr,ET (mm),Presion,Rad Solar,Prom,Max
3/19/2016,19.3,16.8,22.1,95.0,66.0,0.0,0.0,2.8,1018.1,12043.0,15.2,37.0
3/20/2016,16.9,14.8,18.4,96.0,76.0,23.2,39.0,0.9,1017.2,2964.0,13.7,35.4
3/21/2016,19.2,16.2,24.4,97.0,68.0,0.4,0.0,2.7,1014.0,14377.0,9.5,32.2
3/22/2016,19.5,13.9,25.9,96.0,54.0,0.2,0.0,4.0,1015.4,22436.0,4.9,25.7
3/23/2016,19.9,12.6,26.9,97.0,52.0,0.2,0.0,4.4,1014.2,25772.0,2.9,22.5
3/24/2016,20.5,14.7,27.5,93.0,47.0,0.0,0.0,4.3,1014.6,21203.0,8.1,29.0
3/25/2016,20.1,18.1,24.3,90.0,63.0,0.2,0.0,3.2,1016.5,12526.0,16.8,41.8
3/26/2016,18.1,16.9,20.7,94.0,75.0,4.6,9.0,2.3,1014.1,9206.0,20.8,49.9
3/27/2016,20.3,16.8,25.2,95.0,62.0,0.0,0.0,3.5,1012.5,17236.0,12.8,30.6
3/28/2016,20.5,15.4,26.4,94.0,50.0,0.0,0.0,5.1,1014.4,25418.0,8.8,33.8
3/29/2016,19.9,12.2,28.2,97.0,45.0,0.2,0.0,4.3,1016.9,25088.0,1.8,17.7
3/30/2016,20.8,13.3,28.7,97.0,51.0,0.0,0.0,4.6,1016.6,24921.0,4.0,20.9
3/31/2016,21.9,14.0,30.5,96.0,50.0,0.2,0.0,4.3,1015.0,22645.0,5.7,20.9
4/1/2016,24.3,17.2,32.4,95.0,53.0,0.0,0.0,4.6,1011.7,21607.0,8.6,35.4
4/2/2016,20.9,19.1,24.8,96.0,80.0,36.4,51.0,0.8,1009.6,2866.0,10.8,49.9
4/3/2016,19.7,15.2,23.6,98.0,82.0,0.4,0.0,1.2,1013.1,6894.0,5.8,24.1
4/4/2016,20.2,18.6,21.8,97.0,92.0,71.8,69.4,0.2,1013.0,471.0,10.7,38.6
4/5/2016,21.6,20.9,23.6,98.0,88.0,51.2,59.4,0.4,1012.3,2149.0,10.6,49.9
4/6/2016,22.3,19.5,25.8,98.0,86.0,37.8,84.0,0.9,1007.8,4650.0,8.9,35.4
4/7/2016,20.0,17.3,23.8,98.0,91.0,0.2,0.0,0.9,1010.3,5126.0,8.5,27.4
4/8/2016,22.0,25.1,22.1,98.0,93.8,7.4,21.0,1.8,1008.5,10646.0,9.3,29.0
4/9/2016,23.4,27.5,23.5,98.0,90.6,50.2,128.0,2.7,1009.7,15948.0,7.3,35.4
4/10/2016,19.3,21.5,19.4,96.0,94.0,0.6,0.0,0.8,1014.1,2859.0,16.5,32.2
4/11/2016,19.1,20.6,19.1,97.0,93.9,0.0,0.0,1.2,1016.7,5639.0,15.5,32.2
4/12/2016,20.5,23.2,20.6,97.0,90.0,5.6,15.2,2.0,1017.7,9142.0,15.7,35.4
4/13/2016,20.3,22.2,20.3,97.0,93.7,23.0,11.6,1.0,1011.6,6393.0,6.9,45.1
4/14/2016,22.3,19.6,26.7,98.0,74.0,0.6,4.6,2.5,1010.7,13679.0,6.0,25.7
4/15/2016,26.4,20.7,32.8,97.0,58.0,0.2,0.0,4.7,1004.9,20022.0,14.1,51.5
4/16/2016,27.4,24.1,32.9,96.0,64.0,12.8,128.0,3.4,1005.8,15119.0,8.1,38.6
4/17/2016,27.4,22.4,32.2,96.0,66.0,25.6,169.4,2.7,1007.7,11433.0,9.1,40.2
4/18/2016,22.5,20.8,24.1,98.0,94.0,42.0,131.0,0.4,1009.2,2516.0,5.9,33.8
4/19/2016,20.2,15.9,22.7,98.0,93.0,64.8,72.4,0.3,1007.4,1165.0,11.8,43.5
4/20/2016,17.2,14.8,19.9,98.0,85.0,39.6,93.6,1.4,1010.5,8551.0,9.2,46.7
4/21/2016,19.1,15.2,23.1,98.0,66.0,27.0,104.8,3.0,1011.0,17684.0,9.4,38.6
4/22/2016,17.7,12.6,22.8,93.0,67.0,0.0,0.0,3.7,1013.7,20454.0,11.6,30.6
4/23/2016,22.1,18.5,26.8,97.0,64.0,0.4,0.0,3.1,1005.3,18385.0,3.6,20.9
4/24/2016,19.7,18.4,21.0,97.0,92.0,31.4,80.6,0.5,1003.3,2600.0,10.1,27.4
4/25/2016,15.1,11.6,18.6,96.0,87.0,0.8,0.0,1.1,1007.7,4601.0,19.0,45.1
4/26/2016,10.7,6.6,14.2,95.0,67.0,2.2,3.6,2.6,1017.9,15327.0,15.0,38.6
4/27/2016,9.1,5.2,13.3,96.0,59.0,0.0,0.0,2.7,1022.0,16566.0,9.6,35.4
4/28/2016,10.0,4.0,14.1,96.0,58.0,0.0,0.0,1.8,1023.1,13355.0,1.7,14.5
4/29/2016,10.8,6.1,16.3,95.0,59.0,0.0,0.0,2.4,1023.0,16069.0,3.5,24.1
4/30/2016,10.0,5.4,15.0,95.0,54.0,0.0,0.0,2.4,1023.9,17809.0,3.0,27.4
5/1/2016,10.3,2.4,18.6,97.0,54.0,0.2,0.0,3.0,1020.0,19392.0,4.4,27.4
5/2/2016,12.6,6.1,19.2,96.0,54.0,0.2,0.0,2.3,1019.7,15003.0,1.4,16.1
5/3/2016,14.2,9.4,19.4,95.0,68.0,0.0,0.0,2.4,1021.4,15359.0,5.6,24.1
5/4/2016,11.9,4.7,19.4,98.0,56.0,0.2,0.0,2.5,1019.6,17665.0,1.1,12.9
5/5/2016,13.0,7.9,20.1,95.0,54.0,0.0,0.0,2.4,1019.4,13886.0,4.9,24.1
5/6/2016,14.1,9.6,20.3,96.0,63.0,0.2,0.0,2.8,1019.1,15362.0,10.8,32.2
5/7/2016,15.0,10.1,21.0,96.0,67.0,0.0,0.0,2.4,1019.5,14116.0,10.8,32.2
5/8/2016,15.9,13.2,19.7,96.0,83.0,1.2,3.4,1.1,1016.3,6777.0,8.2,22.5
5/9/2016,17.3,13.8,20.8,97.0,82.0,0.2,0.0,1.4,1015.1,8128.0,6.1,20.9
5/10/2016,17.9,16.0,21.3,97.0,80.0,0.0,0.0,1.3,1017.1,7318.0,7.9,24.1
5/11/2016,14.6,10.3,16.6,96.0,85.0,0.0,0.0,1.1,1021.3,5832.0,13.2,27.4
5/12/2016,10.3,5.7,16.3,96.0,65.0,0.2,0.0,2.6,1024.4,16657.0,8.1,29.0
5/13/2016,10.4,4.3,17.8,97.0,59.0,0.0,0.0,2.5,1023.5,17035.0,5.2,24.1
5/14/2016,13.9,7.2,21.2,98.0,62.0,0.4,0.0,2.3,1016.9,13623.0,7.6,25.7
5/15/2016,15.5,10.6,19.4,98.0,72.0,36.4,50.0,1.9,1009.7,10037.0,15.4,45.1
5/16/2016,11.1,6.4,14.2,95.0,75.0,0.0,0.0,1.3,1019.2,6995.0,12.2,30.6
5/17/2016,8.9,4.2,13.7,94.0,63.0,0.0,0.0,2.0,1020.9,13753.0,6.2,22.5
5/18/2016,10.2,6.3,15.2,92.0,58.0,0.0,0.0,1.9,1022.0,12278.0,2.5,16.1
5/19/2016,9.8,4.3,17.2,95.0,58.0,0.0,0.0,2.1,1021.9,13630.0,5.0,24.1
5/20/2016,10.9,6.9,16.0,94.0,67.0,0.0,0.0,2.1,1021.0,12660.0,8.7,27.4
5/21/2016,11.0,6.0,16.8,96.0,76.0,0.2,0.0,2.0,1021.3,13300.0,5.9,20.9
5/22/2016,10.6,6.7,14.5,96.0,62.0,0.0,0.0,1.8,1022.1,11801.0,8.1,27.4
5/23/2016,8.9,2.5,15.9,97.0,57.0,0.2,0.0,2.0,1027.1,15153.0,1.3,12.9
5/24/2016,10.0,3.0,17.9,97.0,58.0,0.2,0.0,2.2,1026.2,13422.0,5.3,25.7
5/25/2016,13.9,7.8,21.2,95.0,62.0,0.0,0.0,2.2,1020.3,13719.0,3.3,24.1
5/26/2016,14.6,10.6,20.2,97.0,71.0,0.0,0.0,1.6,1020.2,9541.0,4.2,22.5
5/27/2016,12.2,8.2,15.8,98.0,85.0,0.8,1.0,0.7,1022.8,4367.0,7.9,27.4
5/28/2016,14.6,12.8,15.9,98.0,93.0,10.4,6.8,0.5,1021.3,3091.0,5.9,19.3
5/29/2016,16.2,15.3,17.1,98.0,95.0,3.8,6.0,0.3,1013.1,2193.0,2.3,19.3
5/30/2016,14.5,13.2,15.6,97.0,91.0,7.2,40.2,0.6,1010.2,3972.0,6.7,25.7
5/31/2016,12.3,9.7,15.8,98.0,75.0,0.0,0.0,1.7,1012.5,11441.0,7.5,30.6
6/1/2016,10.9,7.0,16.4,98.0,67.0,0.2,0.0,1.5,1014.5,9438.0,4.1,27.4
6/2/2016,11.2,7.4,17.1,97.0,58.0,0.0,0.0,2.3,1014.0,13171.0,8.2,41.8
6/3/2016,10.2,6.8,14.9,97.0,62.0,0.0,0.0,1.8,1015.2,12724.0,4.8,22.5
6/4/2016,8.5,4.8,11.9,96.0,80.0,0.2,0.0,0.7,1015.9,4449.0,4.0,16.1
6/5/2016,8.5,4.6,13.3,97.0,72.0,0.2,0.0,1.4,1017.8,10612.0,4.4,22.5
6/6/2016,8.5,5.9,12.6,98.0,72.0,0.0,0.0,1.3,1018.1,9176.0,2.4,20.9
6/7/2016,10.3,5.2,18.1,97.0,48.0,0.2,0.0,2.7,1017.9,14281.0,7.4,40.2
6/8/2016,8.4,3.6,14.7,87.0,39.0,0.0,0.0,3.0,1022.8,14592.0,7.9,30.6
6/9/2016,8.4,-0.4,17.7,94.0,45.0,0.0,0.0,2.2,1022.9,14027.0,2.2,19.3
6/10/2016,8.1,2.8,12.2,91.0,53.0,0.0,0.0,2.6,1026.6,14283.0,11.2,33.8
6/11/2016,6.4,1.3,13.1,93.0,46.0,0.0,0.0,2.2,1028.4,14192.0,7.7,24.1
6/12/2016,7.0,-1.2,15.4,91.0,43.0,0.0,0.0,2.0,1029.0,14197.0,2.3,16.1
6/13/2016,7.7,-1.3,16.6,96.0,43.0,0.0,0.0,2.1,1025.9,12202.0,4.8,24.1
6/14/2016,11.0,5.3,17.1,93.0,53.0,0.0,0.0,1.4,1023.0,7709.0,3.0,14.5
6/15/2016,12.1,5.6,19.8,97.0,50.0,0.0,0.0,1.9,1022.8,12048.0,1.8,12.9
6/16/2016,11.0,6.5,17.7,92.0,51.0,0.0,0.0,2.4,1022.5,12987.0,5.0,24.1
6/17/2016,9.6,2.2,16.6,96.0,58.0,0.0,0.0,2.0,1023.0,13076.0,2.1,16.1
6/18/2016,9.0,0.6,17.8,98.0,47.0,0.2,0.0,1.9,1024.5,13197.0,1.3,17.7
6/19/2016,9.2,2.5,18.0,97.0,57.0,0.2,0.0,2.0,1025.8,13158.0,2.9,24.1
6/20/2016,7.4,4.0,13.1,97.0,63.0,0.2,0.0,1.7,1027.1,11321.0,8.2,25.7
6/21/2016,8.3,3.2,14.8,95.0,70.0,0.2,0.0,2.1,1026.7,14170.0,10.3,37.0
6/22/2016,10.6,4.1,18.2,97.0,65.0,0.2,0.0,1.8,1022.3,13154.0,1.8,16.1
6/23/2016,10.6,4.6,18.7,98.0,59.0,0.2,0.0,2.0,1020.8,12601.0,2.9,19.3
6/24/2016,13.6,7.3,18.3,96.0,66.0,0.2,0.0,1.6,1019.7,10051.0,7.4,24.1
6/25/2016,12.1,10.8,13.7,97.0,91.0,21.2,32.2,0.3,1018.8,1478.0,11.7,33.8
6/26/2016,15.0,13.1,17.0,98.0,94.0,53.0,89.4,0.2,1019.5,803.0,16.1,43.5
6/27/2016,12.1,9.4,17.0,98.0,93.0,18.4,6.4,0.2,1022.5,1154.0,5.3,43.5
6/28/2016,10.9,8.3,12.5,98.0,85.0,0.8,0.0,0.5,1022.9,3977.0,1.6,14.5
6/29/2016,15.1,10.1,21.6,98.0,82.0,0.2,0.0,1.3,1019.0,8725.0,2.1,14.5
6/30/2016,19.0,15.3,25.3,95.0,63.0,0.0,0.0,1.9,1018.4,10827.0,5.0,25.7
7/1/2016,18.2,14.7,24.3,96.0,74.0,0.0,0.0,1.2,1017.3,7366.0,1.5,14.5
7/2/2016,19.7,15.4,26.1,97.0,62.0,0.0,0.0,2.2,1016.0,12189.0,3.3,24.1
7/3/2016,20.2,14.8,27.0,96.0,64.0,0.0,0.0,2.5,1013.0,11950.0,7.4,30.6
7/4/2016,16.0,12.8,19.9,97.0,86.0,1.4,34.0,0.5,1012.7,2149.0,6.9,24.1
7/5/2016,11.9,10.4,12.8,97.0,94.0,27.0,43.2,0.3,1012.6,2087.0,10.2,29.0
7/6/2016,10.6,7.9,14.5,97.0,74.0,6.4,11.4,1.3,1015.2,8133.0,12.4,49.9
7/7/2016,11.1,5.8,18.2,95.0,54.0,0.2,0.0,2.3,1019.3,14604.0,5.2,20.9
7/8/2016,11.2,4.9,17.6,97.0,62.0,0.0,0.0,1.7,1020.3,10600.0,3.4,16.1
7/9/2016,12.7,11.3,15.6,97.0,83.0,8.6,4.8,1.0,1015.0,6332.0,6.3,29.0
7/10/2016,12.4,10.5,14.0,95.0,86.0,0.0,0.0,0.8,1012.1,5084.0,5.2,19.3
7/11/2016,13.2,10.9,14.9,97.0,92.0,1.2,21.2,0.4,1006.9,2176.0,7.2,20.9
7/12/2016,12.7,7.3,16.7,98.0,64.0,0.0,0.0,2.3,1014.4,14503.0,11.5,37.0
7/13/2016,9.3,3.9,15.7,98.0,67.0,0.4,0.0,1.5,1013.6,9750.0,6.1,24.1
7/14/2016,12.0,8.9,13.7,97.0,89.0,0.4,0.0,0.4,1009.3,2617.0,7.1,25.7
7/15/2016,11.3,7.7,13.7,96.0,83.0,0.2,0.0,0.8,1014.4,4182.0,11.0,30.6
7/16/2016,7.0,4.1,9.8,96.0,75.0,0.2,0.0,1.3,1021.8,7623.0,13.7,40.2
7/17/2016,5.7,1.8,10.7,96.0,49.0,0.0,0.0,2.1,1025.4,15093.0,7.8,29.0
7/18/2016,8.5,3.6,13.2,95.0,61.0,0.0,0.0,2.0,1026.2,12416.0,5.6,19.3
7/19/2016,7.1,2.7,13.1,94.0,59.0,0.0,0.0,2.2,1026.4,15557.0,6.1,20.9
7/20/2016,6.4,1.7,12.8,94.0,51.0,0.0,0.0,2.0,1025.1,14796.0,4.6,25.7
7/21/2016,5.9,0.3,13.4,98.0,68.0,0.4,0.0,1.4,1023.8,11176.0,4.0,17.7
7/22/2016,8.4,0.9,18.1,98.0,48.0,0.2,0.0,2.4,1020.0,15963.0,4.3,20.9
7/23/2016,11.2,2.9,21.0,98.0,60.0,0.2,0.0,1.7,1014.5,11876.0,1.6,12.9
7/24/2016,13.5,6.7,21.2,96.0,65.0,0.0,0.0,2.5,1016.3,14512.0,7.7,24.1
7/25/2016,14.5,11.2,19.3,97.0,81.0,14.0,105.6,1.2,1010.1,6665.0,11.8,27.4
7/26/2016,10.5,9.4,14.0,97.0,80.0,0.2,0.0,1.4,1013.5,6561.0,22.6,54.7
7/27/2016,8.5,4.2,12.2,96.0,70.0,0.0,0.0,1.7,1024.0,12744.0,8.6,25.7
7/28/2016,7.7,2.1,14.3,97.0,66.0,0.4,0.0,2.3,1025.3,16691.0,6.2,25.7
7/29/2016,9.7,2.7,17.3,95.0,64.0,0.0,0.0,2.2,1020.5,15602.0,5.9,27.4
7/30/2016,16.6,10.7,23.4,95.0,69.0,0.0,0.0,1.9,1015.1,9803.0,6.9,22.5
7/31/2016,19.0,15.4,23.3,94.0,71.0,0.0,0.0,1.3,1011.5,4698.0,6.4,37.0
8/1/2016,13.8,9.9,17.1,96.0,65.0,0.0,0.0,2.9,1019.9,15804.0,16.7,35.4
8/2/2016,10.9,5.5,16.3,95.0,62.0,0.0,0.0,2.8,1025.3,16679.0,9.7,33.8
8/3/2016,10.7,4.9,17.8,96.0,68.0,0.0,0.0,2.2,1020.0,13671.0,10.5,30.6
8/4/2016,16.0,10.4,23.9,97.0,72.0,0.2,0.0,2.0,1014.2,13955.0,0.9,14.5
8/5/2016,18.6,13.3,27.1,98.0,60.0,0.2,0.0,2.0,1010.2,10306.0,6.2,35.4
8/6/2016,14.3,8.9,17.5,94.0,78.0,0.4,0.0,1.3,1015.3,6628.0,9.1,27.4
8/7/2016,11.8,3.6,19.7,98.0,49.0,0.2,0.0,2.6,1019.7,17366.0,1.5,16.1
8/8/2016,12.9,6.1,20.3,95.0,51.0,0.0,0.0,2.6,1019.3,17166.0,1.9,14.5
8/9/2016,12.5,5.1,20.1,97.0,35.0,0.2,0.0,3.3,1022.1,18399.0,5.2,24.1
8/10/2016,10.6,3.9,18.8,97.0,49.0,0.2,0.0,2.7,1024.9,18928.0,2.8,17.7
8/11/2016,11.5,4.3,20.8,97.0,48.0,0.2,0.0,3.4,1021.1,18463.0,8.0,32.2
8/12/2016,13.2,5.3,22.8,97.0,41.0,0.2,0.0,3.3,1017.9,18774.0,5.0,22.5
8/13/2016,15.3,5.2,25.9,96.0,44.0,0.0,0.0,3.1,1011.3,17832.0,2.6,22.5
8/14/2016,16.8,9.6,24.5,96.0,56.0,0.0,0.0,2.7,1010.0,15219.0,3.4,17.7
8/15/2016,17.1,11.2,23.8,94.0,46.0,0.0,0.0,3.2,1007.0,15214.0,6.3,32.2
8/16/2016,17.6,7.3,27.6,91.0,58.0,8.6,118.8,3.7,1004.7,17755.0,9.2,56.3
8/17/2016,15.3,9.9,19.1,91.0,35.0,4.0,28.8,4.1,1013.4,20246.0,11.0,51.5
8/18/2016,12.5,3.4,21.3,95.0,28.0,0.0,0.0,3.9,1018.5,20246.0,4.9,25.7
8/19/2016,14.0,5.2,23.7,89.0,24.0,0.0,0.0,4.5,1013.9,19252.0,11.4,33.8
8/20/2016,13.0,7.4,18.4,89.0,43.0,0.0,0.0,3.3,1018.7,13557.0,16.8,38.6
8/21/2016,8.1,1.7,14.4,94.0,46.0,0.0,0.0,3.0,1028.6,20909.0,5.5,27.4
8/22/2016,11.5,2.6,20.8,87.0,35.0,0.0,0.0,3.5,1023.5,20733.0,2.5,24.1
8/23/2016,12.1,2.6,21.4,93.0,34.0,0.0,0.0,4.0,1020.8,20991.0,5.0,27.4
8/24/2016,14.4,4.5,24.8,93.0,41.0,0.0,0.0,4.0,1016.5,21367.0,4.7,25.7
8/25/2016,17.3,8.4,26.4,96.0,46.0,0.0,0.0,3.9,1013.6,20622.0,3.7,24.1
8/26/2016,20.8,11.4,31.4,96.0,53.0,0.0,0.0,3.7,1008.5,17681.0,5.4,27.4
8/27/2016,21.9,12.5,27.6,94.0,63.0,2.4,20.2,2.0,1006.2,7144.0,10.2,40.2
8/28/2016,12.5,11.1,14.7,97.0,91.0,33.4,66.6,0.6,1013.8,2597.0,17.1,41.8
8/29/2016,13.4,11.6,14.9,95.0,91.0,0.2,0.0,0.7,1017.9,3308.0,16.6,33.8
8/30/2016,14.4,12.7,17.3,96.0,88.0,8.8,4.6,1.2,1013.8,7643.0,10.0,27.4
8/31/2016,15.3,8.4,22.1,98.0,63.0,0.2,0.0,2.9,1013.4,19408.0,2.2,17.7
9/1/2016,13.2,9.0,19.1,97.0,81.0,0.6,15.6,1.5,1020.8,8668.0,12.0,41.8
9/2/2016,7.1,5.8,9.7,96.0,84.0,16.8,7.0,0.8,1027.3,2907.0,21.7,41.8
9/3/2016,8.7,6.8,10.6,91.0,80.0,0.2,0.0,1.6,1030.1,7696.0,17.8,37.0
9/4/2016,9.4,6.7,11.6,96.0,90.0,6.8,1.4,0.9,1027.0,5247.0,15.1,30.6
9/5/2016,10.8,8.7,12.5,97.0,92.0,6.4,11.4,0.9,1020.3,6947.0,12.7,37.0
9/6/2016,9.6,7.4,11.5,95.0,82.0,0.2,0.0,0.0,1017.7,6900.0,20.6,53.1
9/7/2016,11.1,7.2,15.7,97.0,78.0,0.0,0.0,2.6,1018.5,17244.0,9.4,32.2
9/8/2016,11.0,5.3,18.9,98.0,59.0,0.2,0.0,2.4,1019.8,18376.0,1.8,14.5
9/9/2016,14.7,5.8,23.8,97.0,49.0,0.4,0.0,3.9,1018.9,23893.0,4.0,24.1
9/10/2016,17.7,8.6,27.4,97.0,42.0,0.0,0.0,4.2,1018.5,24297.0,2.7,19.3
9/11/2016,20.0,10.9,28.8,96.0,47.0,0.2,0.0,4.8,1013.1,24052.0,6.0,29.0
9/12/2016,18.8,15.1,23.8,94.0,78.0,5.6,56.2,2.7,1000.6,12169.0,13.7,41.8
9/13/2016,15.3,10.8,20.2,95.0,50.0,0.0,0.0,5.1,1007.0,25031.0,20.9,54.7
9/14/2016,11.4,8.9,14.4,88.0,73.0,0.0,0.0,2.3,1015.3,11195.0,14.0,38.6
9/15/2016,12.6,4.7,19.3,96.0,49.0,0.0,0.0,3.5,1018.6,24998.0,0.3,17.7
9/16/2016,14.2,4.8,22.9,96.0,38.0,0.0,0.0,4.1,1016.1,25350.0,3.2,25.7
9/17/2016,16.3,7.4,25.4,93.0,41.0,0.0,0.0,4.3,1011.6,25169.0,4.2,19.3
9/18/2016,16.7,11.3,22.7,91.0,51.0,0.0,0.0,4.7,1017.5,23782.0,11.7,32.2
9/19/2016,12.7,8.1,18.8,92.0,60.0,0.0,0.0,4.5,1023.3,26446.0,11.0,30.6
9/20/2016,13.7,5.6,21.9,97.0,49.0,0.2,0.0,4.2,1022.1,26600.0,6.0,22.5
9/21/2016,16.7,8.8,25.9,96.0,42.0,0.0,0.0,5.5,1018.0,26832.0,10.4,37.0
9/22/2016,19.9,9.8,29.4,97.0,33.0,0.0,0.0,4.9,1015.1,26093.0,4.6,24.1
9/23/2016,15.1,9.8,20.2,85.0,48.0,0.0,0.0,5.2,1022.5,26356.0,14.0,48.3
9/24/2016,9.7,5.9,12.9,92.0,60.0,0.0,0.0,1.7,1024.9,8935.0,7.4,22.5
9/25/2016,10.9,2.8,20.5,95.0,41.0,0.0,0.0,4.0,1021.7,27639.0,5.7,22.5
9/26/2016,14.3,4.2,24.5,96.0,31.0,0.0,0.0,4.7,1017.5,27946.0,5.0,24.1
9/27/2016,16.5,5.7,27.6,92.0,21.0,0.0,0.0,5.7,1015.7,28166.0,6.1,38.6
9/28/2016,17.7,7.3,28.3,84.0,27.0,0.0,0.0,5.5,1015.4,27686.0,5.9,29.0
9/29/2016,16.1,11.3,22.1,91.0,37.0,0.0,0.0,5.3,1018.5,25497.0,17.5,35.4
9/30/2016,15.7,8.9,22.5,86.0,42.0,0.0,0.0,5.1,1017.3,23532.0,16.0,45.1
10/1/2016,16.6,8.4,24.9,94.0,49.0,0.0,0.0,4.9,1019.5,27090.0,9.3,30.6
10/2/2016,19.6,11.3,27.8,91.0,41.0,0.0,0.0,5.3,1017.3,24218.0,12.6,35.4
10/3/2016,19.0,13.1,26.7,94.0,40.0,0.0,0.0,5.3,1015.8,27571.0,9.4,27.4
10/4/2016,18.2,12.8,25.0,94.0,48.0,0.0,0.0,5.3,1014.0,28137.0,13.2,30.6
10/5/2016,15.7,14.1,17.5,95.0,86.0,15.4,44.0,1.1,1011.8,4671.0,13.0,45.1
10/6/2016,17.1,11.4,23.4,94.0,46.0,0.0,0.0,4.7,1012.3,28735.0,6.8,29.0
10/7/2016,15.9,11.1,23.0,94.0,60.0,1.0,7.4,2.8,1011.3,16057.0,5.8,37.0
10/8/2016,14.4,8.3,20.2,88.0,35.0,0.0,0.0,5.7,1016.7,30359.0,10.2,35.4
10/9/2016,14.5,4.1,24.0,93.0,27.0,0.0,0.0,5.5,1019.6,30398.0,6.1,27.4
10/10/2016,15.9,8.1,23.9,91.0,32.0,0.4,0.8,4.0,1017.9,18355.0,8.1,33.8
10/11/2016,19.2,10.5,27.3,93.0,43.0,0.0,0.0,5.2,1012.0,29070.0,4.6,24.1
10/12/2016,17.5,14.7,21.8,96.0,77.0,18.2,32.0,1.1,1007.5,4564.0,6.2,62.8
10/13/2016,20.7,14.1,27.1,97.0,58.0,0.0,0.0,4.7,1008.4,26583.0,5.8,25.7
10/14/2016,22.0,15.8,29.1,94.0,51.0,0.0,0.0,5.7,1011.4,29814.0,11.1,32.2
10/15/2016,20.6,18.4,24.9,96.0,69.0,11.0,9.0,2.3,1006.0,9802.0,12.6,48.3
10/16/2016,21.8,17.1,26.8,97.0,71.0,35.2,221.6,3.1,1002.2,15831.0,11.6,61.2
10/17/2016,20.8,16.3,24.2,92.0,64.0,8.6,460.8,4.3,1008.6,20562.0,16.9,43.5
10/18/2016,16.1,14.1,18.6,94.0,83.0,6.8,21.8,1.5,1009.9,6687.0,19.7,40.2
10/19/2016,17.7,15.2,21.1,97.0,83.0,12.4,114.0,2.4,1006.8,12401.0,15.8,35.4
10/20/2016,15.2,12.6,18.2,96.0,75.0,0.2,0.0,2.0,1015.5,11313.0,10.5,27.4
10/21/2016,16.8,12.2,21.8,94.0,54.0,0.0,0.0,4.4,1018.7,26795.0,7.9,24.1
10/22/2016,17.3,10.2,24.1,94.0,50.0,0.0,0.0,5.6,1016.8,32999.0,9.1,27.4
10/23/2016,20.8,15.4,27.4,91.0,51.0,0.0,0.0,5.2,1013.2,29076.0,6.8,20.9
10/24/2016,19.0,17.3,20.9,97.0,82.0,2.0,3.6,0.7,1011.3,2473.0,13.9,62.8
10/25/2016,21.1,18.3,24.5,96.0,82.0,0.6,6.0,2.0,1009.5,10419.0,9.0,30.6
10/26/2016,19.5,16.2,21.7,97.0,80.0,3.4,7.0,1.9,1006.9,9807.0,12.6,45.1
10/27/2016,14.0,9.7,18.3,94.0,54.0,0.4,3.0,5.5,1013.8,28417.0,21.7,49.9
10/28/2016,13.2,6.6,20.1,87.0,52.0,0.0,0.0,5.0,1020.6,33584.0,5.0,24.1
10/29/2016,16.4,7.6,24.9,95.0,44.0,0.0,0.0,6.4,1020.0,33540.0,9.4,33.8
10/30/2016,20.2,10.2,28.9,94.0,44.0,0.0,0.0,6.7,1012.5,32919.0,10.1,35.4
10/31/2016,23.8,15.7,31.8,95.0,40.0,0.0,0.0,5.6,1005.5,30456.0,3.2,27.4
11/1/2016,18.6,15.2,23.3,97.0,84.0,46.0,90.8,0.7,1000.9,2014.0,13.6,61.2
11/2/2016,14.0,9.0,18.9,89.0,39.0,0.0,0.0,6.3,1014.3,34048.0,15.6,41.8
11/3/2016,17.4,8.7,25.2,89.0,35.0,0.0,0.0,5.8,1018.9,33858.0,2.8,24.1
11/4/2016,21.5,12.7,29.6,85.0,36.0,0.0,0.0,6.1,1019.5,33262.0,2.7,17.7
11/5/2016,23.1,13.9,31.2,95.0,39.0,0.0,0.0,6.8,1017.3,33637.0,6.4,29.0
11/6/2016,24.6,14.4,33.6,92.0,37.0,0.0,0.0,6.8,1010.6,33199.0,5.8,32.2
11/7/2016,25.1,17.6,33.9,93.0,40.0,0.0,0.0,5.8,1010.2,30306.0,5.3,37.0
11/8/2016,24.2,21.1,28.9,91.0,62.0,0.0,0.0,3.6,1009.0,18119.0,7.4,20.9
11/9/2016,24.0,17.3,29.8,97.0,52.0,0.0,0.0,5.6,1007.7,32670.0,2.6,27.4
11/10/2016,23.2,18.4,30.4,92.0,45.0,4.8,2.8,4.9,1007.6,27151.0,5.5,40.2
11/11/2016,19.4,12.3,25.9,94.0,29.0,0.0,0.0,6.5,1011.8,34278.0,9.3,43.5
11/12/2016,19.0,10.2,26.8,89.0,32.0,0.0,0.0,7.7,1013.4,34462.0,11.2,38.6
11/13/2016,21.4,11.2,31.2,88.0,33.0,0.0,0.0,6.7,1008.8,34157.0,5.9,30.6
11/14/2016,21.7,16.7,29.3,87.0,56.0,11.4,195.2,3.4,1006.2,17235.0,3.7,62.8
11/15/2016,24.3,17.3,31.4,96.0,48.0,14.8,106.6,5.6,1003.7,32644.0,2.9,62.8
11/16/2016,21.6,15.7,27.6,96.0,50.0,0.0,0.0,5.5,1008.8,25263.0,14.4,38.6
11/17/2016,16.4,9.2,21.4,93.0,33.0,1.2,1.2,6.2,1017.9,29561.0,17.1,45.1
